Descipline,Slug_Game,Event,Gender,Medal,Participant_Type,Full_Name,Country,Country_Code
Boxing,los-angeles-1932,7938kg heavyweight men,Men,SILVER,Athlete,Luigi ROVATI,Italy,ITA
Boxing,los-angeles-1932,7938kg heavyweight men,Men,BRONZE,Athlete,Frederick FEARY,United States of America,USA
Boxing,los-angeles-1932,508kg flyweight men,Men,GOLD,Athlete,Istvan ENEKES,Hungary,HUN
Boxing,los-angeles-1932,508kg flyweight men,Men,SILVER,Athlete,Francisco CABANAS,Mexico,MEX
Boxing,los-angeles-1932,508kg flyweight men,Men,BRONZE,Athlete,Lou Salica,United States of America,USA
Boxing,los-angeles-1932,6124  6668kg welterweight men,Men,GOLD,Athlete,Edward L. FLYNN,United States of America,USA
Boxing,los-angeles-1932,6124  6668kg welterweight men,Men,SILVER,Athlete,Erich CAMPE,Germany,GER
Boxing,los-angeles-1932,6124  6668kg welterweight men,Men,BRONZE,Athlete,Bruno Valfrid AHLBERG,Finland,FIN
Boxing,los-angeles-1932,7257  7938kg lightheavyweight men,Men,GOLD,Athlete,Dave Carstens,South Africa,RSA
Boxing,los-angeles-1932,7257  7938kg lightheavyweight men,Men,SILVER,Athlete,Gino ROSSI,Italy,ITA
Boxing,los-angeles-1932,7257  7938kg lightheavyweight men,Men,BRONZE,Athlete,Peter Oscar JORGENSEN,Denmark,DEN
Boxing,los-angeles-1932,508  54kg bantamweight men,Men,GOLD,Athlete,Horace Lefty GWYNNE,Canada,CAN
Boxing,los-angeles-1932,508  54kg bantamweight men,Men,SILVER,Athlete,Hans ZIGLARSKI,Germany,GER
Boxing,los-angeles-1932,508  54kg bantamweight men,Men,BRONZE,Athlete,José Luis Villanueva,Philippines,PHI
Boxing,los-angeles-1932,54  5715kg featherweight men,Men,GOLD,Athlete,Carmelo Ambrosio ROBLEDO,Argentina,ARG
Boxing,los-angeles-1932,54  5715kg featherweight men,Men,SILVER,Athlete,Josef SCHLEINKOFER,Germany,GER
Boxing,los-angeles-1932,54  5715kg featherweight men,Men,BRONZE,Athlete,Allan CARLSSON-EKEBACK,Sweden,SWE
Boxing,los-angeles-1932,5715  6124kg lightweight men,Men,GOLD,Athlete,Lawrence STEVENS,South Africa,RSA
Boxing,los-angeles-1932,5715  6124kg lightweight men,Men,SILVER,Athlete,Thure AHLQVIST,Sweden,SWE
Boxing,los-angeles-1932,5715  6124kg lightweight men,Men,BRONZE,Athlete,Nathan BOR,United States of America,USA
Weightlifting,los-angeles-1932,67.5-75kg middleweight men,Men,GOLD,Athlete,Rudolf ISMAYR,Germany,GER
Weightlifting,los-angeles-1932,67.5-75kg middleweight men,Men,SILVER,Athlete,Carlo GALIMBERTI,Italy,ITA
Weightlifting,los-angeles-1932,67.5-75kg middleweight men,Men,BRONZE,Athlete,Karl HIPFINGER,Austria,AUT
Weightlifting,los-angeles-1932,75-82.5kg total lightheavyweight men,Men,GOLD,Athlete,Louis HOSTIN,France,FRA
Weightlifting,los-angeles-1932,75-82.5kg total lightheavyweight men,Men,SILVER,Athlete,Svend Egil Benjamin OLSEN,Denmark,DEN
Weightlifting,los-angeles-1932,75-82.5kg total lightheavyweight men,Men,BRONZE,Athlete,Henry Ludwig DUEY,United States of America,USA
Weightlifting,los-angeles-1932,60kg featherweight men,Men,GOLD,Athlete,Raymond SUVIGNY,France,FRA
Weightlifting,los-angeles-1932,60kg featherweight men,Men,SILVER,Athlete,Hans WÖLPERT,Germany,GER
Weightlifting,los-angeles-1932,60kg featherweight men,Men,BRONZE,Athlete,Anthony TERLAZZO,United States of America,USA
Weightlifting,los-angeles-1932,60-67.5kg lightweight men,Men,GOLD,Athlete,René DUVERGER,France,FRA
Weightlifting,los-angeles-1932,60-67.5kg lightweight men,Men,SILVER,Athlete,Hans HAAS,Austria,AUT
Weightlifting,los-angeles-1932,60-67.5kg lightweight men,Men,BRONZE,Athlete,Gastone PIERINI,Italy,ITA
Weightlifting,los-angeles-1932,82.5kg heavyweight men,Men,GOLD,Athlete,Jaroslav SKOBLA,Czechoslovakia,TCH
Weightlifting,los-angeles-1932,82.5kg heavyweight men,Men,SILVER,Athlete,Vaclav PSENICKA,Czechoslovakia,TCH
Weightlifting,los-angeles-1932,82.5kg heavyweight men,Men,BRONZE,Athlete,Josef STRASSBERGER,Germany,GER
Athletics,los-angeles-1932,long jump men,Men,GOLD,Athlete,Edward Lansing GORDON,United States of America,USA
Athletics,los-angeles-1932,long jump men,Men,SILVER,Athlete,Charles Lambert REDD,United States of America,USA
Athletics,los-angeles-1932,long jump men,Men,BRONZE,Athlete,Chuhei Nanbu,Japan,JPN
Athletics,los-angeles-1932,5000m men,Men,GOLD,Athlete,Lauri Aleksanteri LEHTINEN,Finland,FIN
